Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s)
2022-09-27,21:10:29,-8.878581998648086,13.212290995130669,190.5,96.201028
2022-09-27,21:10:34,-8.88314270763361,13.209886800415703,252.984,95.42119249793488
2022-09-27,21:10:39,-8.886284135828173,13.206769829738414,315.468,95.26297962241861
2022-09-27,21:10:44,-8.888254910102136,13.203041959629337,377.952,95.70046209793489
2022-09-27,21:10:49,-8.889303657325854,13.198805066618993,440.43600000000004,96.70771264896744
2022-09-27,21:10:54,-8.889679004369686,13.194161027237916,502.92,98.258804
2022-09-27,21:10:59,-8.88962957810399,13.189211718016631,548.64,100.32780887551628
2022-09-27,21:11:04,-8.889404005399127,13.184059015485666,594.36,102.8888
2022-09-27,21:11:09,-8.889214614138709,13.178794660103216,618.3085714285714,105.89276550989085
2022-09-27,21:11:14,-8.889128536259374,13.173469848038147,642.2571428571429,109.19835518945233
2022-09-27,21:11:19,-8.88917660471102,13.16812563938699,666.2057142857143,112.64113423490389
2022-09-27,21:11:24,-8.889389652443539,13.162803094246273,690.1542857142857,116.05666784246498
2022-09-27,21:11:29,-8.889798512406829,13.157543272712532,714.1028571428571,119.28052120835504
2022-09-27,21:11:34,-8.890434017550785,13.152387234882292,738.0514285714286,122.14825952879357
2022-09-27,21:11:39,-8.8913270008253,13.14737604085209,762.0,124.495448
2022-09-27,21:11:44,-8.892504617442485,13.142503517585538,800.1,126.24013257886732
2022-09-27,21:11:49,-8.89397931166331,13.137574559514608,838.2,127.63028226498264
2022-09-27,21:11:54,-8.895759850010966,13.132346827938344,876.3,128.99634681860664
2022-09-27,21:11:59,-8.897854999008635,13.126577984155803,914.4,130.668776
2022-09-27,21:12:04,-8.900224750774221,13.120196118781902,960.12,132.8585501585312
2022-09-27,21:12:09,-8.902633999804516,13.11381103969501,1005.84,135.298772
2022-09-27,21:12:14,-8.904871239282281,13.108006134930488,1031.24,137.7051850203842
2022-09-27,21:12:19,-8.907014454755322,13.102577395888181,1056.6399999999999,140.20197351994156
2022-09-27,21:12:24,-8.909214004862706,13.097123964809052,1082.04,143.015432
2022-09-27,21:12:29,-8.911589498593344,13.091324652760512,1097.28,146.28613420868516
2022-09-27,21:12:34,-8.91413754633549,13.085176946115777,1112.52,149.81177088131366
2022-09-27,21:12:39,-8.91682400882726,13.07875800007451,1127.76,153.304312
2022-09-27,21:12:44,-8.919618174181142,13.072135141191662,1154.43,156.53281851409125
2022-09-27,21:12:49,-8.92250304000719,13.065336381443316,1181.1,159.49471524186526
2022-09-27,21:12:54,-8.925465031289843,13.058379904160846,1207.77,162.24451796883258
2022-09-27,21:12:59,-8.928490573013548,13.05128389267562,1234.44,164.83674248050377
2022-09-27,21:13:04,-8.931566090162747,13.044066530319013,1261.11,167.3259045623894
2022-09-27,21:13:09,-8.93467800772188,13.03674600042239,1287.78,169.76652
2022-09-27,21:13:14,-8.93781400657666,13.029341099474319,1319.53,172.19305624049207
2022-09-27,21:13:19,-8.940966791217877,13.021873076592138,1351.28,174.5597873776058
